urban_area,year,team,response_name,urban_scale,mean_yday,mean_yday_prop,yi_baseline,vi_baseline,yi_spatial,vi_spatial,AIC_baseline,AICc_baseline,AIC_spatial,is.autocor.spatial,N_complete_obs,EStype,area_km2_classic,area_LAND_km2,mean_pLAND,mean_pBUILT,mean_pBUILT_classic,mean_human_modification_50km,sum_tree_km2,year_range_CRU,annual_tmp,lon,lat,study,mean_pTREE,realm
Gent,2019,1,mesh_size,1900,282.7410071942446,0.7746328964225879,-0.04515312318755579,0.00735294117647058,-0.02863079591887153,0.0075187969924812,399.1780001775302,399.355777955308,374.4819891242938,FALSE,139,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,mesh_size,2000,282.7410071942446,0.7746328964225879,-0.04563506573658486,0.00735294117647058,-0.03052023651469555,0.0075187969924812,399.1719224496356,399.3497002274134,374.4672806147172,FALSE,139,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,50,282.75714285714287,0.7746771037181996,0.04654336510118562,0.0072992700729927,0.0352365044174547,0.00746268656716417,401.9960303286307,402.172500916866,404.50025430473534,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,100,282.75714285714287,0.7746771037181996,-0.07611317909092549,0.0072992700729927,-0.03623906216684059,0.00746268656716417,401.48893241647824,401.66540300471354,404.4969009497097,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,200,282.75714285714287,0.7746771037181996,-0.05474373585592201,0.0072992700729927,-0.02038611489010918,0.00746268656716417,401.879847439768,402.0563180280033,404.6127597948142,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,300,282.75714285714287,0.7746771037181996,-0.07416057775298157,0.0072992700729927,-0.06930008336073475,0.00746268656716417,401.5299347357176,401.70640532395294,403.3355133319779,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,400,282.75714285714287,0.7746771037181996,-0.09453325516028056,0.0072992700729927,-0.08501891719784113,0.00746268656716417,401.0499446944664,401.22641528270174,403.06096112486193,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,500,282.75714285714287,0.7746771037181996,-0.1013263516091474,0.0072992700729927,-0.08869953037543388,0.00746268656716417,400.86426953374905,401.0407401219843,403.0106604044784,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,600,282.75714285714287,0.7746771037181996,-0.1381374318070155,0.0072992700729927,-0.11907537657380542,0.00746268656716417,399.6361809295124,399.8126515177477,402.3444886585331,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,700,282.75714285714287,0.7746771037181996,-0.1550589141756956,0.0072992700729927,-0.13537675127550272,0.00746268656716417,398.9465460560185,399.1230166442538,401.9063875243876,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,800,282.75714285714287,0.7746771037181996,-0.16110373954897547,0.0072992700729927,-0.14145075996392495,0.00746268656716417,398.6811928190918,398.8576634073271,401.7237407080471,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,900,282.75714285714287,0.7746771037181996,-0.16526475994939843,0.0072992700729927,-0.14496478340130675,0.00746268656716417,398.4927392690417,398.669209857277,401.6188882100098,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,1000,282.75714285714287,0.7746771037181996,-0.17144461088135654,0.0072992700729927,-0.15006877023871446,0.00746268656716417,398.20414765781936,398.38061824605467,401.4859707909703,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,1100,282.75714285714287,0.7746771037181996,-0.17778117021995526,0.0072992700729927,-0.1560110157683837,0.00746268656716417,397.89745474988354,398.0739253381189,401.2817615131586,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,1200,282.75714285714287,0.7746771037181996,-0.1821490441476633,0.0072992700729927,-0.1600520635460254,0.00746268656716417,397.6797026674803,397.8561732557156,401.1448582326984,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,1300,282.75714285714287,0.7746771037181996,-0.18525491037738695,0.0072992700729927,-0.16342235303433264,0.00746268656716417,397.52172085814425,397.6981914463795,401.020521654498,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,1400,282.75714285714287,0.7746771037181996,-0.18919583164799433,0.0072992700729927,-0.16781059154474628,0.00746268656716417,397.3175063669253,397.4939769551606,400.8398985266489,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,1500,282.75714285714287,0.7746771037181996,-0.1922995968548974,0.0072992700729927,-0.17137600066121902,0.00746268656716417,397.15371804269,397.3301886309253,400.6839939213569,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,1600,282.75714285714287,0.7746771037181996,-0.19559947928574045,0.0072992700729927,-0.17497643502552945,0.00746268656716417,396.9767288982726,397.1531994865079,400.5560602815472,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,1700,282.75714285714287,0.7746771037181996,-0.19445851712097773,0.0072992700729927,-0.1733866638373455,0.00746268656716417,397.03825656584127,397.21472715407657,400.6443945909059,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,1800,282.75714285714287,0.7746771037181996,-0.19343848531705007,0.0072992700729927,-0.17191831649454667,0.00746268656716417,397.0929657142493,397.2694363024846,400.70412820462855,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,1900,282.75714285714287,0.7746771037181996,-0.19540354660131323,0.0072992700729927,-0.17399101451888155,0.00746268656716417,396.98731974854695,397.16379033678226,400.6289107676762,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,radius,2000,282.75714285714287,0.7746771037181996,-0.19908917290269695,0.0072992700729927,-0.17730119647798442,0.00746268656716417,396.7863659627529,396.9628365509882,400.48260448946905,FALSE,140,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,50,281.96491228070175,0.772506608988224,0.05237489384870957,0.01886792452830188,0.09363856623842004,0.02,98.65978518076456,99.42901594999536,94.1676239638026,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,100,281.96491228070175,0.772506608988224,-0.04226399389696343,0.01886792452830188,-0.03288653706623366,0.02,98.71428645130538,99.48351722053616,94.55926804811396,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,200,281.96491228070175,0.772506608988224,-0.33121162702181906,0.01886792452830188,-0.32332230248823907,0.02,92.6741963775361,93.44342714676688,89.36876888578627,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,300,281.96491228070175,0.772506608988224,-0.34117194646317933,0.01886792452830188,-0.32911100363807805,0.02,92.30622145287354,93.07545222210432,89.20618340980445,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,400,281.96491228070175,0.772506608988224,-0.3294045458299656,0.01886792452830188,-0.30607218294716426,0.02,92.73987097592912,93.50910174515988,89.94051780736038,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,500,281.96491228070175,0.772506608988224,-0.3420190271410927,0.01886792452830188,-0.3125463574752948,0.02,92.27446040350534,93.04369117273612,89.75365892025445,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,600,281.96491228070175,0.772506608988224,-0.35518963814366894,0.01886792452830188,-0.3232347010659923,0.02,91.77127520602436,92.54050597525512,89.42370977981591,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,700,281.96491228070175,0.772506608988224,-0.35377450814108996,0.01886792452830188,-0.32060593042726376,0.02,91.8261812079372,92.59541197716798,89.51823554664452,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,800,281.96491228070175,0.772506608988224,-0.3652155380197578,0.01886792452830188,-0.3289168825407194,0.02,91.37651090527704,92.14574167450782,89.26708417901523,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,900,281.96491228070175,0.772506608988224,-0.3602627941316367,0.01886792452830188,-0.32356119309305015,0.02,91.57278378522864,92.34201455445942,89.43779398329139,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,1000,281.96491228070175,0.772506608988224,-0.3560553441731476,0.01886792452830188,-0.3212417268343644,0.02,91.73758697375632,92.5068177429871,89.5079611284915,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,1100,281.96491228070175,0.772506608988224,-0.3596097175081137,0.01886792452830188,-0.3242547391785854,0.02,91.59848104270304,92.3677118119338,89.41120283447322,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,1200,281.96491228070175,0.772506608988224,-0.36388326469220833,0.01886792452830188,-0.32635917597192216,0.02,91.42954937291076,92.19878014214154,89.35054955548048,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,1300,281.96491228070175,0.772506608988224,-0.3650953121742615,0.01886792452830188,-0.3269770403545516,0.02,91.38130444848224,92.150535217713,89.3347648256455,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,1400,281.96491228070175,0.772506608988224,-0.36897134242562574,0.01886792452830188,-0.3293134763054245,0.02,91.22603501611265,91.99526578534342,89.26178154915567,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,1500,281.96491228070175,0.772506608988224,-0.3756984533168088,0.01886792452830188,-0.3357467507029457,0.02,90.9529980504914,91.72222881972218,89.0572664284623,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,1600,281.96491228070175,0.772506608988224,-0.37929197567560136,0.01886792452830188,-0.33954765793907965,0.02,90.8053028163504,91.57453358558116,88.93498401568331,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,1700,281.96491228070175,0.772506608988224,-0.38214549197866976,0.01886792452830188,-0.34118159105930934,0.02,90.68711084215929,91.45634161139006,88.88570474511016,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,1800,281.96491228070175,0.772506608988224,-0.3834592281880004,0.01886792452830188,-0.34188549415435376,0.02,90.6324255156382,91.40165628486898,88.86429003695343,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,1900,281.96491228070175,0.772506608988224,-0.3818630626751902,0.01886792452830188,-0.33965723471267345,0.02,90.6988449141267,91.46807568335748,88.93943545200989,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,log_abdomen,2000,281.96491228070175,0.772506608988224,-0.3758194384668286,0.01886792452830188,-0.3335798559759699,0.02,90.9480463543252,91.717277123556,89.13650870469814,FALSE,57,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,50,282.1875,0.7731164383561644,0.00542270100606816,0.01298701298701298,-0.0127049202040485,0.01351351351351351,232.02151029283192,232.33729976651617,237.44227306691064,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,100,282.1875,0.7731164383561644,0.01004985366239843,0.01298701298701298,-0.02901351252774854,0.01351351351351351,232.01578290751647,232.3315723812007,237.39758518420604,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,200,282.1875,0.7731164383561644,0.1382419115146728,0.01298701298701298,0.14274556432403565,0.01351351351351351,230.4998416235341,230.81563109721833,236.4998420805034,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,300,282.1875,0.7731164383561644,0.18873520925380136,0.01298701298701298,0.19484890133399285,0.01351351351351351,229.1909434692517,229.5067329429359,235.19094393272744,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,400,282.1875,0.7731164383561644,0.2173080369967851,0.01298701298701298,0.2243193602587857,0.01351351351351351,228.27540418103757,228.5911936547218,234.27540456942688,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,500,282.1875,0.7731164383561644,0.24648288751349248,0.01298701298701298,0.2543989632813605,0.01351351351351351,227.2119884173219,227.5277778910061,233.2119887592778,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,600,282.1875,0.7731164383561644,0.25613789229490147,0.01298701298701298,0.26435052950464344,0.01351351351351351,226.8317384028645,227.1475278765487,232.83173871169583,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,700,282.1875,0.7731164383561644,0.27067308286939834,0.01298701298701298,0.27932933919947106,0.01351351351351351,226.23294948431683,226.54873895800105,232.23294977881233,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,800,282.1875,0.7731164383561644,0.27349933710496727,0.01298701298701298,0.2822414442517362,0.01351351351351351,226.1128608910384,226.4286503647226,232.11286117888417,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,900,282.1875,0.7731164383561644,0.2765403046514837,0.01298701298701298,0.2853746334256059,0.01351351351351351,225.98232340125503,226.29811287493925,231.9823236884008,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,1000,282.1875,0.7731164383561644,0.2746033297843913,0.01298701298701298,0.2833789355017819,0.01351351351351351,226.0656293390004,226.38141881268464,232.0656296163687,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,1100,282.1875,0.7731164383561644,0.2778712551752779,0.01298701298701298,0.2867458974360131,0.01351351351351351,225.9247588408437,226.24054831452793,231.92475911971977,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,1200,282.1875,0.7731164383561644,0.2789507122842816,0.01298701298701298,0.28785802808171895,0.01351351351351351,225.8778786665264,226.1936681402106,231.87787894228256,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,1300,282.1875,0.7731164383561644,0.27624875703439955,0.01298701298701298,0.2850742513319582,0.01351351351351351,225.9948979601936,226.31068743387783,231.99489823542697,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,1400,282.1875,0.7731164383561644,0.2787523026259837,0.01298701298701298,0.2876536142403878,0.01351351351351351,225.88650843242084,226.20229790610503,231.88650871401975,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,1500,282.1875,0.7731164383561644,0.279186433190013,0.01298701298701298,0.28810088103971154,0.01351351351351351,225.8676184783685,226.18340795205273,231.8676187618023,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,1600,282.1875,0.7731164383561644,0.2796917081869893,0.01298701298701298,0.2886214408691927,0.01351351351351351,225.8455977174176,226.1613871911018,231.8455980053037,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,1700,282.1875,0.7731164383561644,0.2846803509597777,0.01298701298701298,0.2937607563427381,0.01351351351351351,225.62615605058332,225.9419455242675,231.62615634081635,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,1800,282.1875,0.7731164383561644,0.2878870399702241,0.01298701298701298,0.29706406812866054,0.01351351351351351,225.48315797081293,225.79894744449712,231.48315825916563,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
Gent,2019,1,spider_length,1900,282.1875,0.7731164383561644,0.2858734008318257,0.01298701298701298,0.29498977578256186,0.01351351351351351,225.57313083431137,225.8889203079956,231.5731311264857,FALSE,80,ZPCOR,92,87.894973,0.9553801413043478,0.26373739258102963,0.2519694673913043,0.7520702672577948,18.4485999999977,1991-2020,11.2591668983507,3.7358999788494485,51.06555709109359,Gent 2019   ,0.20989368754909,01-Palearctic
