ID,abdomen_brightness,avg_leafdark,avg_leaflight,white,grey1,grey2,grey3,grey4,grey5,grey6,grey7,black
503306,92.554,28.33333333,90.66666667,195,166.3333333,130.3333333,100.3333333,72.66666667,48,17.33333333,7,5
503307,103.501,54,113,245.6666667,225,187.6666667,152.6666667,114,78.33333333,44,21.33333333,16.33333333
503309,114.901,73.66666667,117.3333333,198.6666667,169.6666667,137.3333333,108.6666667,78.33333333,43,19,9.333333333,7.333333333
503311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503314,129.136,90.66666667,132.6666667,235.3333333,215.3333333,184,152.3333333,111,70.66666667,36,21.33333333,9.666666667
503315,67.744,27.66666667,70.33333333,232,209,178.3333333,141.3333333,103.6666667,70,31.66666667,10.66666667,6.333333333
503317,94.792,26.66666667,70,233.6666667,195,188.3333333,128.3333333,96.66666667,56,23,9.333333333,6
504588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504591,94.784,53.33333333,82,174.3333333,145.6666667,113.3333333,89.33333333,66,47,22.33333333,13.66666667,10.66666667
504598,34.316,4.666666667,23.33333333,147.3333333,121,87,69.66666667,37.33333333,22.33333333,6.666666667,2.333333333,1.333333333
504604,50.453,18,26.33333333,164.3333333,136.6666667,110,79.33333333,60,28.33333333,22,22.33333333,19
504616,81.731,43.33333333,86,207.6666667,191.3333333,150.6666667,124.3333333,89,54,23.33333333,10.66666667,6.333333333
504621,110.119,67,100.6666667,217.6666667,197.6666667,178,150,98,74.66666667,34,15,13.33333333
504624,99.929,44.66666667,100.6666667,215,194.6666667,167.6666667,138.3333333,101.6666667,71,34.66666667,16.33333333,11
504634,92.637,38.33333333,100.6666667,213,189.6666667,159.6666667,125,94.66666667,64.33333333,33.66666667,23,15.33333333
504637,78.503,24.66666667,68.66666667,194.3333333,172,143.6666667,117,88.33333333,58,30,13.33333333,9.333333333
504640,77.09,34,66.33333333,220.3333333,205.6666667,173,133.6666667,100.3333333,69,42.33333333,24,17
504643,44.071,11.66666667,65.66666667,218.3333333,199,171,139.3333333,110,73,36,17.33333333,11
504644,NA,25.33333333,74,210.3333333,188.6666667,162.3333333,129.6666667,96.33333333,62,34.33333333,15.33333333,11
504648,57.902,27.66666667,57.66666667,233.3333333,217,189,157,123,87,46.66666667,24,16
504651,62.703,24,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
504653,58.147,23.66666667,54.66666667,208.6666667,185,152,118,86.33333333,52.66666667,25.33333333,11,7.333333333
504655,43.198,14.33333333,35,215.3333333,190.3333333,164,133.3333333,103.6666667,79,53,31,22.33333333
504656,72.849,32.66666667,60.66666667,221.3333333,200,165.6666667,127,89.66666667,55,29.66666667,13,8.666666667
504659,64.934,12.66666667,46.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
504661,131.781,85,113,199.3333333,182.3333333,156.3333333,138.3333333,112,77,46.66666667,30.66666667,22
504664,73.286,47.66666667,65.66666667,205.6666667,179.6666667,150.6666667,118.6666667,89.33333333,55.33333333,24.66666667,12.33333333,8
504665,102.678,45.33333333,87.66666667,218.3333333,198,165.6666667,135,94.33333333,58,33.33333333,19,14.33333333
504670,125.705,70.33333333,133,227,209,182,146,110.3333333,71.33333333,42.33333333,26.66666667,17.66666667
504673,108.047,58,102.3333333,201.3333333,179.3333333,148,111,76.33333333,43.33333333,18.33333333,10.66666667,8
504674,74.769,37,63.66666667,221,199.6666667,164.6666667,128,94,56.66666667,28.66666667,14,9
504684,68.673,33.33333333,77.33333333,223.6666667,202.3333333,177.3333333,138.6666667,112.3333333,66.33333333,31.33333333,15,9
504687,60.196,18.66666667,45,216.3333333,195,164,124.3333333,87.66666667,54.66666667,30,17.66666667,13.33333333
504689,64.965,30.66666667,68.66666667,191,165,133.3333333,108.3333333,68,46,19,9.333333333,8
504736,93.464,39.66666667,51.33333333,192.3333333,162,133.6666667,104,75,51,24.66666667,13,9.666666667
504739,116.8,16,92,206.6666667,190,170.3333333,136.3333333,92,65.66666667,38,14,11
504746,113.2,52.33333333,97.33333333,185.6666667,156.3333333,125,93,65.33333333,40.33333333,17.66666667,10,6.666666667
504747,95.021,31,84.66666667,230.6666667,207.3333333,174.3333333,144.6666667,108.6666667,70.66666667,47,34.66666667,22
504748,152.336,118,168,222,197.6666667,163.6666667,133,95.33333333,65,46.66666667,29.33333333,24.66666667
504751,110.741,70.66666667,105,217.6666667,191.6666667,160,130,99.66666667,62.66666667,32.66666667,17.33333333,12
504752,134.167,83.33333333,113.3333333,241,221,177.3333333,124.3333333,82.66666667,62,36,21.33333333,13.66666667
504754,108.929,50.33333333,88,225.3333333,201.3333333,166.3333333,129.6666667,91.66666667,61,37.33333333,23.66666667,11
504756,101.573,43,84.33333333,225.6666667,201,170.3333333,135,100,67,39.66666667,19.66666667,13
504758,129.086,90,121.3333333,228,206.6666667,177,140,106,73,37.66666667,19,12.33333333
504759,72.001,18.66666667,54.33333333,196.3333333,169.3333333,142,116.3333333,91.66666667,58.66666667,32.66666667,21,20.66666667
504760,93.789,28,95,179.3333333,155.3333333,133,107.6666667,74.66666667,50.33333333,28.33333333,15,13.66666667
504762,94.886,46.33333333,121,165.6666667,139.3333333,111,86,54,34.33333333,14.66666667,9.333333333,7.666666667
504763,115.363,85.66666667,115.6666667,225,200.6666667,166,130,95.33333333,65,37,27.33333333,24
504764,130.417,73.66666667,115,235,207.6666667,145,127.3333333,85.66666667,50,23.66666667,12,6
504765,127.954,70.66666667,129,240,217.3333333,182.3333333,144.3333333,106,67.66666667,39.33333333,23,14.66666667
504766,120.365,95.66666667,130.3333333,211.6666667,190,162.6666667,138,112,80,49,26,15.66666667
504771,110.028,62.33333333,104.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
504777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504789,98.029,53.33333333,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
504797,89.468,36.66666667,60.33333333,221,194,159.6666667,128.3333333,101.6666667,79.66666667,51.66666667,28,18.33333333
504799,70.657,34.66666667,59.66666667,240.3333333,203.3333333,190.3333333,159,121.3333333,85,46.33333333,20,11.33333333
504801,81.96,39.66666667,100.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
504803,64.129,17.66666667,70.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
504804,120.175,55.66666667,149.6666667,231,215.6666667,180.6666667,145,106,80.33333333,36.66666667,18,10.66666667
504806,89.395,38.66666667,74.66666667,242,223,195.3333333,151.3333333,111,78,56,18.66666667,6
504811,135.093,69.33333333,122,243.6666667,224,195,160,117,81.66666667,37.66666667,18,10.33333333
504813,89.957,45.66666667,91.33333333,214.3333333,185.6666667,150,121.6666667,80.66666667,54,25,8,4.666666667
504817,82.935,23,90.33333333,216,188.3333333,155.3333333,124.3333333,93.33333333,64.33333333,30.33333333,12.66666667,8.666666667
504818,109.249,33,118,225.6666667,204,172.3333333,135.6666667,90.66666667,62.66666667,31.33333333,16,10
504820,69.913,45,84.33333333,197,163.6666667,125.3333333,100,68.33333333,40.33333333,16.33333333,8.333333333,8
504823,86.341,21.66666667,80.66666667,207.6666667,181.6666667,146.3333333,129.3333333,106,57,29,14,10
504825,87.338,38,82.33333333,210,186,153.6666667,127,107.3333333,71.66666667,33,15,10
504830,96.529,41.66666667,77.66666667,232.3333333,210.6666667,182,141.6666667,96,67,38.33333333,17,13
504835,173.374,183.3333333,197,NA,NA,NA,NA,NA,NA,NA,NA,NA
504837,106.323,54.33333333,125.6666667,242.3333333,223,195,159,134.6666667,85.66666667,46.33333333,25.33333333,12.66666667
504842,84.527,19.33333333,50.66666667,234,217,189.3333333,160.3333333,122.6666667,96,65.66666667,52,45.66666667
504849,77.436,27.33333333,84,234.3333333,216.3333333,193,156.3333333,119.6666667,83.66666667,49.66666667,27,19
504850,96.608,74.66666667,123.6666667,182,159.6666667,126.3333333,83,57.33333333,38.66666667,17.66666667,8,6
504852,75.753,42,93.33333333,176.3333333,156.3333333,122.3333333,95,68.66666667,53,36.66666667,37.33333333,37.33333333
504869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504872,72.731,32,68.33333333,193,168,139,113.3333333,81.66666667,48,21,10.66666667,9.333333333
504876,63.421,29,61,217.6666667,204.3333333,176.6666667,146.3333333,117.6666667,87.33333333,53.33333333,25.66666667,11
504881,56.48,11.33333333,41,181.3333333,155,128.6666667,104.6666667,78.33333333,56.66666667,38,21.33333333,13
504884,84.611,19.66666667,84.33333333,223.3333333,201,172.3333333,145,112.6666667,81.66666667,51,27.66666667,22.33333333
504888,88.093,32.66666667,84.33333333,238.3333333,218.3333333,189.3333333,148.3333333,92.33333333,63,31.33333333,14.33333333,7.666666667
504892,67.704,28.66666667,71.33333333,235,210,173,129.6666667,84,59,26.33333333,12.33333333,6.666666667
504896,60.188,17.66666667,70,199,172.3333333,141.3333333,116,87.66666667,60.66666667,29.66666667,13,10.66666667
504899,82.419,53.66666667,120.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
504901,72.496,29.66666667,60,232,209.6666667,176.6666667,144,107,74.66666667,36.66666667,20.66666667,13.33333333
504906,87.039,41.66666667,70.66666667,246,230.6666667,207,167,134.3333333,94.33333333,61.66666667,31,18.33333333
504909,32.732,8,39,182.3333333,161,133.3333333,111,95.33333333,65,46.33333333,25.33333333,15.33333333
504911,67.48,62,70.66666667,233,212.3333333,180.6666667,156,122.3333333,87.66666667,47.33333333,25.66666667,17
504912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504914,67.234,24.33333333,67.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
504915,63.743,22.66666667,65.66666667,232.6666667,200,169,133.3333333,99.66666667,72.33333333,39,20.33333333,13.33333333
504918,74.481,59,86.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
506093,112.362,82.66666667,137.6666667,202,174.6666667,139,110.3333333,77,54,34,27.66666667,25.33333333
506094,99.802,41,105.3333333,203,177.3333333,140.3333333,113,76.33333333,54.33333333,29,15.33333333,13
506096,82.882,30.33333333,83.33333333,182,166.3333333,143.6666667,107.6666667,79.33333333,51.33333333,33.33333333,25,19.66666667
506100,99.92,32.33333333,112,200,176,144.3333333,116.6666667,82,57.33333333,30,16,15.66666667
506102,85.563,35.66666667,70,214.6666667,192.6666667,155,121.6666667,82,55.66666667,30.66666667,19,12.66666667
506110,54.852,26,50.66666667,206.6666667,186.3333333,165,133.6666667,106.6666667,76.66666667,45.66666667,31,27.66666667
506115,85.136,40.66666667,76,223,205.3333333,178.3333333,150.6666667,112.6666667,79.66666667,44.33333333,32.66666667,22
506123,49.761,20.66666667,51.66666667,229,208.6666667,180,147,104.3333333,75,38,18.66666667,13.66666667
506128,78.883,46.66666667,73,NA,NA,NA,NA,NA,NA,NA,NA,NA
506140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506149,58.472,22,83.33333333,211,184,162.3333333,123,93.33333333,61.66666667,33.66666667,13.33333333,7.666666667
506151,111.988,118,136.3333333,248.3333333,231.6666667,205.3333333,172.3333333,127.3333333,85.66666667,56.33333333,29.33333333,14.66666667
506160,81.681,71.33333333,112,215.3333333,193,161,130.3333333,89,77,42.33333333,16,12.66666667
506165,79.074,74,96,226.3333333,202,172.3333333,144.3333333,102,68.66666667,37.33333333,19,12
506176,64.953,38.66666667,82.33333333,207.3333333,184.6666667,151.6666667,133,95.33333333,70.66666667,33.66666667,13,9.666666667
506183,32.585,10,26,NA,NA,NA,NA,NA,NA,NA,NA,NA
506186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506201,43.975,6.333333333,43.66666667,197.6666667,174.6666667,149,122.3333333,91.33333333,53,20.33333333,8.666666667,8
506213,84.554,41.33333333,74.33333333,146.3333333,150.3333333,138.6666667,122.3333333,96.33333333,71.66666667,39,21,15
506214,81.438,47.33333333,95,243,218.3333333,192.6666667,142.6666667,99.66666667,60.66666667,25.33333333,12,5.333333333
506219,66.225,39.33333333,78.66666667,242.3333333,223,195,151.3333333,116,84,48,31.33333333,14
506222,88.746,44.66666667,109.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
506609,51.177,9.333333333,54.33333333,193.6666667,166,142.6666667,110,72,41,26,11.66666667,8.666666667
506614,123.563,93.66666667,143,233.3333333,214.6666667,190.6666667,159.3333333,125,93.33333333,54.66666667,32.33333333,21
506615,134.562,96,138.6666667,208,190.6666667,166.6666667,153.6666667,112.6666667,81.33333333,45.33333333,25.33333333,14
506618,105.681,74,106.6666667,223.3333333,206.3333333,174.3333333,142.6666667,111,70.33333333,34.33333333,17,12.66666667
506630,118.656,86.66666667,145.6666667,206.3333333,188,142,129.3333333,90,52,25.66666667,14,9.666666667
506632,128.962,136,147,230.6666667,205,178.6666667,137.6666667,97.33333333,62.33333333,31,13,7
506634,99.503,53.33333333,121.3333333,222.3333333,203.3333333,172,148.6666667,102,76.33333333,46.66666667,27.66666667,22.66666667
506639,126.502,104.3333333,152,214,192.6666667,173,140.3333333,108.3333333,80,48,25,21.33333333
506649,87.653,43,83.33333333,240,221,186.3333333,149,107.3333333,75.66666667,42,29.66666667,20.33333333
506653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506661,129.609,108.6666667,140,249.3333333,226,195,149.6666667,110,79.33333333,39.33333333,17.33333333,8
506668,72.298,20,43.66666667,239.3333333,218,188.3333333,148.3333333,95,70.33333333,39.66666667,15,8.666666667
506679,81.115,49,98,231.3333333,208.3333333,181,146.3333333,114.3333333,81.66666667,45.33333333,27.66666667,16.66666667
506698,58.454,24.33333333,72,205,178.6666667,145,113.6666667,80.66666667,49.33333333,24.33333333,9.666666667,9.666666667
506703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506710,89.529,41,81.66666667,239.6666667,217.6666667,178,150.6666667,108.3333333,67,28.66666667,15,9
506714,102.382,72.33333333,123.3333333,247.3333333,228.3333333,196.6666667,166,123,89.66666667,50.66666667,29.33333333,18.33333333
506722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
506724,82.459,45,71,NA,NA,NA,NA,NA,NA,NA,NA,NA
506728,60.32,31.66666667,70.66666667,238.3333333,217,189.6666667,153,108.6666667,73.33333333,42.33333333,20.66666667,12.33333333
506734,66.593,29.33333333,85.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
506739,90.416,44.33333333,94.33333333,189.3333333,159,126,102.3333333,77.33333333,51.66666667,26.66666667,7.666666667,6.333333333
508325,NA,44,52.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
508337,72.093,17.66666667,54.66666667,232.6666667,214.3333333,172.3333333,155,112.3333333,63.66666667,25.33333333,10,7.333333333
508338,90.138,33.33333333,60,NA,NA,NA,NA,NA,NA,NA,NA,NA
508340,71.086,31.33333333,66.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
508348,93.514,66,90.33333333,205,178.6666667,133.3333333,108,70.66666667,50.33333333,29,19.33333333,17.66666667
508352,NA,80.33333333,108.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
508354,105.479,77.66666667,92.33333333,209.3333333,186.3333333,148,108.6666667,78.66666667,41.66666667,28.66666667,19.33333333,14.33333333
508358,56.149,26,49.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
508361,67.415,29.66666667,75.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
508362,NA,55,82.66666667,183.6666667,162,134,105,71.66666667,48.66666667,22.66666667,10.66666667,7
508365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508366,115.33,135.6666667,160.3333333,209.6666667,207.6666667,181,146.3333333,101,78.33333333,52,31.66666667,20
508367,103.561,89,129.3333333,229.3333333,201.3333333,155.6666667,113.3333333,86,50.33333333,20,10.33333333,9.333333333
508382,59.046,25.66666667,63.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
508383,88.847,54.66666667,119.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
508385,NA,38.33333333,140.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
508387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508390,84.153,40.33333333,93.33333333,231,209.3333333,176,132,92.33333333,57.66666667,26,15.33333333,17.66666667
508391,76.428,31.66666667,60.33333333,183.3333333,175.3333333,151.3333333,128.3333333,88.33333333,56.33333333,23.66666667,10,9.666666667
508393,66.064,52,65.33333333,216,187.3333333,147,110,87,47,25.33333333,11.66666667,7.333333333
508394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508395,NA,62,93,235.6666667,211.6666667,172.6666667,134.3333333,100.6666667,59.33333333,22.33333333,10.66666667,10.33333333
508399,50.462,18.66666667,32.66666667,197,173,143,112,77,43.33333333,18.33333333,7,5.666666667
508407,57.096,39,62,197.6666667,172.3333333,130.3333333,99.33333333,63.33333333,35.66666667,14.33333333,6.666666667,5
508424,NA,18.33333333,50,203.6666667,181,141.6666667,100.6666667,68.33333333,36.66666667,13.33333333,7.666666667,5.333333333
509363,71.786,29,73.66666667,209.3333333,178,146,117.3333333,78.33333333,48.33333333,18.33333333,8.333333333,6
509364,54.811,17,55.66666667,211.6666667,190.3333333,161.3333333,128,91.33333333,63.33333333,34.33333333,25.33333333,20.33333333
509366,71.84,42.66666667,85.33333333,189.6666667,160,130.6666667,108.6666667,81.66666667,53,32,26.33333333,27
509369,91.271,44.33333333,111.3333333,232.3333333,213,187.3333333,164,117.6666667,90.66666667,42,17.33333333,7
509370,100.125,58.33333333,102,222.6666667,203,179.6666667,143.3333333,104.3333333,67.33333333,35,15.33333333,9.333333333
509371,137.831,70.66666667,149,232.3333333,214.3333333,189,157,115.6666667,83,49.66666667,31.33333333,22.66666667
509374,101.991,53.66666667,120.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
509378,70.825,23,68,NA,NA,NA,NA,NA,NA,NA,NA,NA
509386,76.988,20,100.3333333,201.3333333,180.6666667,154.6666667,122,93,47,15.66666667,12.66666667,8
509390,99.416,47.66666667,120,234,216,187.3333333,160,124.6666667,74,39.66666667,19.33333333,10.66666667
509400,66.978,34.33333333,70.33333333,181.3333333,159.6666667,126,88,64.66666667,45.66666667,17.33333333,8,6
509401,59.689,15,67,181.6666667,153.6666667,119.6666667,92.33333333,68,44.66666667,25.33333333,18.33333333,9.666666667
509402,44.563,8.666666667,25.33333333,172,148.3333333,115,89.33333333,57.33333333,30.33333333,13,6,5
509405,53.335,30.33333333,63.33333333,159,139.3333333,114.3333333,88,65.33333333,37.66666667,17.66666667,8.666666667,6.333333333
509406,82.143,24.66666667,82.66666667,233.6666667,209.6666667,177.3333333,143.6666667,109,66.66666667,34,15,7
509409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509432,74.638,24.33333333,50.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
509441,93.388,68.66666667,92.33333333,231.6666667,212,153.3333333,123,85.66666667,42.33333333,20.66666667,13.33333333,15
509442,NA,53.33333333,60.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
509444,NA,46.66666667,60.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
509445,NA,63.66666667,131,212,196.3333333,133.6666667,98,62.66666667,38.66666667,26.33333333,19.33333333,21.66666667
509462,117.5427183,104.3333333,132.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
509466,120.641,113.3333333,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
509476,154.793,140.3333333,194.3333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
509482,66.463,34.33333333,77,234.3333333,218.6666667,186.6666667,160.3333333,123.3333333,62.66666667,35.33333333,20,9.666666667
509488,88.537,42.66666667,78,235,207,184,138,114.3333333,80,36.33333333,15.66666667,9.666666667
509493,68.958,30,64,231.3333333,213.6666667,180,153.3333333,123.6666667,78.66666667,47.66666667,34.66666667,21
509498,67.718,27,82,197.3333333,166,136.6666667,114.6666667,83.33333333,59.66666667,20,11,9.666666667
509502,105.489,63,132.6666667,251,239.3333333,194,148.3333333,106,60.66666667,33.33333333,17.66666667,19
509505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509510,61.962,28.66666667,50.33333333,221.3333333,196.6666667,168.6666667,140,86.66666667,60.33333333,31.33333333,20.33333333,11.33333333
509516,118.426,64.33333333,162.3333333,216.6666667,194,160.3333333,128,92,63.33333333,37,27,20.66666667
509520,78.925,52.66666667,82.33333333,232.3333333,209.3333333,173.3333333,146,92.33333333,60.33333333,35,10.66666667,8
509522,76.03,45,79.33333333,225.3333333,203.6666667,165.6666667,123.3333333,86.33333333,50.33333333,19,5,3
509533,64.422,27.33333333,55.33333333,224.3333333,197.6666667,167.6666667,131,94.66666667,65.66666667,30.33333333,13.33333333,8.333333333
509535,66.759,63,87.66666667,244,231.3333333,201.3333333,165.6666667,119.3333333,81.33333333,41.66666667,21.33333333,12.33333333
509537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509539,72.427,38.66666667,89,238.3333333,220.6666667,177.6666667,147.6666667,120.3333333,68.33333333,36.66666667,21.66666667,6.333333333
509541,79.188,39,94.33333333,246,233.6666667,211.3333333,185,145,89.66666667,58.33333333,29.66666667,11.33333333
509544,69.063,52,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
509576,86.012,38.66666667,90,231,211,182.6666667,145.6666667,122.6666667,83.33333333,37.33333333,13.33333333,7.666666667
509577,61.991,30.66666667,64.33333333,238,221.3333333,198,172,135.6666667,99.33333333,55,50,20
509580,88.729,82,91.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
509943,166.774,199,189,227.6666667,216.6666667,186.3333333,141.3333333,102.3333333,76.66666667,49.66666667,41,43.33333333
510031,72.781,28.33333333,95.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510066,107.533,59.33333333,95,231,217.3333333,181.6666667,139.3333333,92.66666667,48.33333333,27.66666667,16,17.66666667
510067,124.211,60.33333333,161.6666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
510068,122.05,85.33333333,93.33333333,234.3333333,220.3333333,169.6666667,121.3333333,80.33333333,53.66666667,25.33333333,14.33333333,14.33333333
510079,139.738,131.6666667,173,235.6666667,221.3333333,170.6666667,133,80.33333333,49,27.66666667,18,17.33333333
510094,NA,39.66666667,89,210.3333333,169.3333333,138.6666667,106.3333333,66,38.33333333,19.66666667,11.66666667,13
510095,141.449,146.3333333,NA,223.6666667,195.6666667,156.6666667,119,79,48.33333333,22,12.33333333,13.66666667
510104,115.867,96,139.6666667,242,220,183.6666667,141,96.66666667,57,26.33333333,10.33333333,12
510107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510110,68.555,21.33333333,65.33333333,214.3333333,193,156.3333333,118.6666667,77.66666667,42.66666667,19.66666667,13,13
510111,132.7,NA,104,204.6666667,186.6666667,149,122.3333333,88.66666667,58.33333333,39,21.33333333,27.33333333
510121,75.331,88.66666667,46,231,214.6666667,191.3333333,137.6666667,76.33333333,53.33333333,27.66666667,22.66666667,24.33333333
510122,104.176,67.66666667,114.3333333,233.6666667,215.3333333,187.3333333,137,89.66666667,55.66666667,30.33333333,24.66666667,25.33333333
510126,85.528,61.33333333,104.6666667,218.3333333,181,138.3333333,99.66666667,69.33333333,37.33333333,17.66666667,12,14.33333333
510127,90.48,59,106.6666667,242.6666667,219,186.6666667,135,84.33333333,53.33333333,29.33333333,18.66666667,28.66666667
510142,121.385,78.33333333,128.6666667,198.3333333,170,132.3333333,98,70,36.33333333,16.66666667,14,13.66666667
510143,76.031,63.33333333,73,224.3333333,198.6666667,158,121.6666667,71,42.66666667,22.66666667,13.33333333,19
510144,NA,62.66666667,123.6666667,184.3333333,154.3333333,118,90.66666667,59,35.66666667,15.66666667,9.333333333,12
510151,NA,42.33333333,67,196.6666667,182,127.6666667,98.33333333,83.33333333,54.33333333,37,32,34.66666667
510170,109.6168061,82.33333333,138.6666667,201,179,141.3333333,111.3333333,75.33333333,51,35,31,34.33333333
510332,104.173,45.66666667,121,229.6666667,218.3333333,190.3333333,159,122.3333333,79.33333333,46,33.66666667,30.33333333
510393,44.352,12.33333333,44.66666667,196,155,91.33333333,85.33333333,49.66666667,34.33333333,20,10,6.333333333
510426,55.9,27,65.66666667,229.6666667,197,133,95.66666667,63.33333333,41.33333333,25.33333333,20.33333333,19.66666667
510429,NA,17.66666667,44,187,166,134.6666667,102.6666667,59.33333333,43,22.66666667,18,15
510430,51.096,15,53,202,177.6666667,150.3333333,98.66666667,72.33333333,45.33333333,29.33333333,24.33333333,21.33333333
510433,39.792,24,42,187.3333333,142.6666667,101,73,47.66666667,28.33333333,26,22.33333333,24
510437,83.636,37,78,183,139.3333333,106.6666667,77.33333333,53.33333333,32.66666667,18,10.66666667,10
510450,71.907,19,70.33333333,211.3333333,193.3333333,158.3333333,138.3333333,84,59,21.33333333,14.66666667,12.33333333
510454,56.018,25,60,195.3333333,159.6666667,103,84.33333333,53,28,17,12,13.33333333
510456,69.389,31.66666667,74.33333333,231.6666667,205.6666667,166.6666667,112,85,38.66666667,31,25.33333333,24.66666667
510460,90.398,68,112.6666667,249,225.3333333,175,135,83.66666667,54.66666667,27,17.66666667,13
510465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510483,85.986,73.66666667,132,NA,NA,NA,NA,NA,NA,NA,NA,NA
510573,77.533,36.33333333,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
510582,86.417,58,60,213,188.6666667,149.3333333,122.3333333,83,55.33333333,31,25,27
510583,NA,34.66666667,68.33333333,213,194,141,106.3333333,76.66666667,43.33333333,20.33333333,15,16
510588,80.499,61.66666667,90,208.3333333,185.6666667,144.3333333,99,77.66666667,39,21.33333333,17,19
510600,83.089,45.66666667,77,219.3333333,194.3333333,153,109.6666667,78,45,25.33333333,18.66666667,18
510603,85.194,51.33333333,76.33333333,218,196.3333333,155.3333333,109.6666667,73,44.33333333,27,18.33333333,21
510606,NA,52,112.3333333,228.6666667,215,167.3333333,137.3333333,90,62.33333333,37.33333333,33.33333333,33.66666667
510611,79.773,45,71,231,210.3333333,172,137.3333333,80.66666667,50.33333333,22,12.66666667,13
510613,92.344,106.3333333,120.6666667,237.3333333,214.6666667,160.6666667,120.6666667,80,44.66666667,21.66666667,11.66666667,13.33333333
510617,104.379,50,122.3333333,232.3333333,211.6666667,165.3333333,126.6666667,89,54,27.66666667,20.66666667,20.33333333
510621,NA,56.33333333,87.33333333,193,173,142,104,67.33333333,42.33333333,27,21,23.33333333
510622,NA,34.66666667,93,223,192.6666667,162,128.3333333,81,48.33333333,29,20.66666667,23.66666667
510623,67.459,42.33333333,78.66666667,220,193.6666667,146,118.3333333,77.66666667,52,27.66666667,19.33333333,22.66666667
510650,77.839,35.66666667,77,237,216.6666667,186.6666667,156.3333333,118.3333333,80.33333333,48,24.66666667,17.33333333
510651,NA,28.33333333,75.66666667,229.3333333,198.3333333,167.6666667,115,88.33333333,49.66666667,24.66666667,10.33333333,7
510653,87.804,55,119.6666667,247,231.6666667,205.3333333,179.3333333,134.3333333,96.33333333,58,40,33
510654,107.859,43,85.33333333,235.3333333,216,187.6666667,150,128.3333333,88,51.33333333,23.66666667,17
510656,79.757,42.33333333,96.66666667,236,215.3333333,180.3333333,144.3333333,107.6666667,77.33333333,42.66666667,26.33333333,20.66666667
510657,96.377,39,107.3333333,233.3333333,207.3333333,170,127.6666667,95.33333333,43.33333333,19.66666667,9,4.666666667
