wl;card2_cyansquare_black1;card2_cyansquare_black2;card2_cyansquare_black3;card2_cyansquare_grey1a;card2_cyansquare_grey1b;card2_cyansquare_grey1c;card2_cyansquare_grey2a;card2_cyansquare_grey2b;card2_cyansquare_grey2c;card2_cyansquare_grey3a;card2_cyansquare_grey3b;card2_cyansquare_grey3c;card2_cyansquare_grey4a;card2_cyansquare_grey4b;card2_cyansquare_grey4c;card2_cyansquare_grey5a;card2_cyansquare_grey5b;card2_cyansquare_grey5c;card2_cyansquare_grey6a;card2_cyansquare_grey6b;card2_cyansquare_grey6c;card2_cyansquare_grey7a;card2_cyansquare_grey7b;card2_cyansquare_grey7c;card2_cyansquare_white1;card2_cyansquare_white2;card2_cyansquare_white3
316,4885254;82,35294118;112,745098;48,03921569;96,56862745;105,3921569;60,78431373;109,8039216;89,21568627;56,8627451;84,31372549;78,92156863;52,94117647;116,6666667;78,92156863;94,60784314;50,49019608;111,2745098;90,68627451;48,52941176;58,82352941;66,66666667;63,23529412;84,80392157;100,9803922;139,7058824;67,64705882;97,54901961
317,0853882;52,8;94,4;64,8;101,6;113,6;167,2;110,4;63,2;75,2;121,6;86,4;47,2;127,2;96;102,4;75,2;112;93,6;43,2;109,6;85,6;83,2;55,2;96;60;88,8;136,8
317,6822205;86,07594937;50,94936709;85,44303797;90,50632911;73,73417722;73,41772152;91,13924051;63,29113924;74,36708861;38,92405063;62,97468354;68,98734177;58,2278481;68,03797468;77,84810127;72,78481013;67,40506329;47,46835443;38,29113924;85,12658228;87,34177215;76,26582278;77,53164557;55,69620253;84,17721519;103,4810127;66,4556962
318,2789917;80,39215686;82,35294118;75,98039216;87,25490196;102,4509804;45,09803922;100,4901961;73,03921569;66,66666667;76,47058824;100;84,31372549;69,11764706;66,17647059;78,43137255;48,03921569;62,25490196;64,21568627;99,50980392;86,2745098;58,33333333;40,19607843;119,6078431;60,78431373;83,33333333;84,80392157;129,4117647
318,8757629;57,30337079;69,66292135;54,49438202;120,2247191;115,1685393;92,69662921;113,4831461;64,04494382;52,80898876;60,11235955;55,05617978;121,3483146;84,83146067;135,3932584;71,91011236;82,58426966;68,53932584;55,61797753;88,76404494;105,6179775;47,19101124;88,20224719;57,86516854;18,53932584;104,494382;72,47191011;50
319,4725037;44,92753623;63,4057971;78,62318841;41,30434783;69,92753623;39,13043478;57,97101449;88,04347826;80,43478261;65,2173913;55,79710145;49,27536232;61,23188406;47,82608696;44,20289855;52,53623188;50,36231884;72,46376812;59,7826087;94,92753623;83,33333333;77,53623188;54,34782609;41,66666667;84,05797101;58,33333333;75
320,0691833;38,88888889;44,01709402;71,79487179;64,52991453;55,98290598;52,13675214;47,43589744;61,11111111;49,14529915;60,68376068;68,37606838;32,90598291;44,87179487;51,28205128;59,82905983;41,45299145;52,99145299;53,84615385;26,06837607;35,04273504;52,56410256;76,92307692;49,57264957;60,68376068;56,83760684;67,09401709;94,44444444
320,665863;50;26,44927536;72,82608696;60,50724638;50,36231884;65,2173913;81,15942029;66,66666667;64,49275362;60,14492754;43,47826087;76,44927536;80,43478261;63,04347826;88,76811594;26,44927536;73,55072464;72,82608696;62,68115942;67,75362319;78,26086957;68,47826087;63,4057971;33,33333333;71,37681159;38,4057971;68,47826087
321,2624817;206,4516129;56,4516129;124,1935484;131,4516129;178,2258065;153,2258065;186,2903226;34,67741935;132,2580645;153,2258065;146,7741935;151,6129032;86,29032258;206,4516129;162,9032258;187,9032258;50;137,0967742;127,4193548;101,6129032;88,70967742;126,6129032;117,7419355;98,38709677;247,5806452;120,1612903;167,7419355
321,8591003;48,32535885;71,77033493;90,90909091;68,42105263;77,51196172;82,29665072;67,46411483;73,20574163;106,6985646;55,98086124;75,11961722;77,51196172;93,30143541;80,38277512;30,62200957;22,48803828;68,42105263;64,59330144;78,94736842;88,03827751;38,27751196;47,84688995;54,06698565;22,00956938;151,6746411;127,2727273;117,7033493
322,455658;52,10084034;79,83193277;60,08403361;105,4621849;97,05882353;105,0420168;118,487395;28,57142857;69,32773109;90,75630252;39,91596639;63,86554622;69,32773109;44,53781513;96,21848739;73,52941176;26,8907563;63,86554622;75,21008403;75,21008403;81,93277311;20,58823529;47,4789916;43,69747899;111,7647059;100,4201681;107,5630252
323,0522156;40,72727273;29,09090909;69,81818182;34,90909091;70,54545455;52;61,81818182;55,27272727;71,27272727;46,90909091;74,90909091;49,09090909;39,63636364;61,09090909;64;71,63636364;44,36363636;60;19,27272727;44,72727273;80;46,54545455;45,81818182;56,36363636;56,36363636;63,63636364;68,72727273
323,6487122;85,77235772;62,19512195;63,00813008;86,99186992;104,0650407;94,30894309;75,6097561;73,17073171;70,32520325;85,77235772;95,12195122;113,8211382;73,57723577;81,70731707;119,1056911;68,69918699;80,48780488;89,83739837;106,9105691;104,0650407;85,36585366;46,74796748;78,04878049;128,4552846;133,7398374;141,8699187;118,2926829
324,2452087;130,7692308;118,75;96,63461538;113,9423077;125;112,0192308;118,75;123,5576923;98,07692308;90,86538462;116,8269231;96,15384615;97,59615385;110,5769231;106,25;81,73076923;130,2884615;76,44230769;104,3269231;80,28846154;132,2115385;131,7307692;87,98076923;119,7115385;120,6730769;136,5384615;156,7307692
324,8416443;60,13745704;65,63573883;52,57731959;104,467354;121,3058419;81,78694158;102,7491409;69,07216495;83,16151203;74,57044674;93,81443299;83,50515464;82,4742268;112,0274914;77,66323024;43,29896907;43,29896907;44,67353952;58,07560137;103,0927835;98,96907216;54,29553265;119,9312715;64,94845361;91,0652921;58,7628866;95,18900344
325,4380493;63,67713004;39,9103139;47,53363229;48,43049327;17,93721973;28,25112108;26,4573991;86,09865471;80,2690583;50,22421525;42,15246637;74,43946188;62,33183857;46,18834081;103,5874439;60,0896861;39,46188341;54,70852018;43,04932735;109,4170404;31,39013453;49,77578475;76,68161435;48,43049327;66,8161435;91,47982063;52,01793722
326,0344238;215,5844156;140,2597403;135,0649351;205,1948052;81,81818182;305,1948052;112,987013;161,038961;225,974026;257,1428571;276,6233766;183,1168831;10,38961039;158,4415584;215,5844156;179,2207792;87,01298701;171,4285714;246,7532468;94,80519481;155,8441558;194,8051948;149,3506494;188,3116883;315,5844156;336,3636364;119,4805195
326,6307983;124,2937853;100;132,2033898;168,9265537;150,2824859;163,8418079;185,8757062;186,440678;136,1581921;145,7627119;119,2090395;108,4745763;109,039548;116,9491525;125,9887006;109,039548;102,259887;139,5480226;169,4915254;148,0225989;124,8587571;94,91525424;94,91525424;109,6045198;130,5084746;115,819209;231,6384181
327,2271118;98,24561404;158,3333333;122,8070175;120,1754386;135,9649123;135,0877193;130,2631579;107,0175439;99,12280702;133,3333333;76,75438596;128,0701754;78,50877193;58,33333333;73,68421053;73,24561404;107,4561404;97,80701754;112,2807018;96,05263158;78,50877193;118,8596491;57,45614035;82,45614035;87,28070175;149,122807;159,2105263
327,8233948;71,63636364;80,36363636;66,18181818;90,18181818;68,36363636;105,0909091;51,27272727;73,45454545;65,81818182;90,18181818;89,45454545;31,63636364;101,0909091;76;77,45454545;68,72727273;88,36363636;87,63636364;55,27272727;65,45454545;85,09090909;77,45454545;61,09090909;81,45454545;72,72727273;113,0909091;89,45454545
